spec	modelNum	modelTime	modelMem	sign	testtuple	pass	askTime	askMem	numProvs	maxTreeDepth	maxNumAlphas	maxHighlight	info
grade.als	1	1100243835	30635688	true	assigned_to(Assignment$0->Student$1)	true	12187115	31967400	0	0	0	0	-
grade.als	1	1100243835	30635688	true	this/Class(Class$2)	true	63877697	34635000	3	4	2	28	-
grade.als	1	1100243835	30635688	true	instructor_of(Class$1->Professor$0)	true	30880870	37298720	1	5	3	28	-
grade.als	1	1100243835	30635688	true	this/Assignment(Assignment$0)	true	78817745	41294136	3	4	5	85	-
grade.als	1	1100243835	30635688	true	this/Class(Class$0)	true	16393176	42625848	1	3	1	28	-
grade.als	1	1100243835	30635688	true	assistant_for(Class$1->Student$0)	true	6528078	45289392	0	0	0	0	-
grade.als	1	1100243835	30635688	true	this/Class(Class$1)	true	27159471	45289392	2	3	1	28	-
grade.als	1	1100243835	30635688	true	this/Student(Student$1)	true	39009590	46621824	3	4	2	26	-
grade.als	1	1100243835	30635688	true	assistant_for(Class$2->Student$1)	true	4376396	46621824	0	0	0	0	-
grade.als	1	1100243835	30635688	true	associated_with(Assignment$0->Class$2)	true	163726207	55954040	2	8	11	85	-
grade.als	1	1100243835	30635688	true	assistant_for(Class$1->Student$1)	true	6184637	55954040	0	0	0	0	-
grade.als	1	1100243835	30635688	true	this/Professor(Professor$0)	true	30806556	57285744	3	4	2	28	-
grade.als	1	1100243835	30635688	true	assistant_for(Class$2->Student$0)	true	6759638	58617504	0	0	0	0	-
grade.als	1	1100243835	30635688	true	this/Student(Student$0)	true	30094652	59949352	3	4	2	26	-
grade.als	1	1100243835	30635688	true	instructor_of(Class$0->Professor$0)	true	22373641	59949352	1	5	3	28	-
grade.als	1	1100243835	30635688	true	instructor_of(Class$2->Professor$0)	true	22567529	61281264	1	5	3	28	-
grade.als	1	1100243835	30635688	true	assigned_to(Assignment$0->Student$0)	true	5477880	61281264	0	0	0	0	-
grade.als	1	1100243835	30635688	false	assistant_for(Class$0->Professor$0)	true	12550122	62613000	1	4	2	20	-
grade.als	1	1100243835	30635688	false	assistant_for(Class$0->Student$0)	true	2600989	62613000	0	0	0	0	-
grade.als	1	1100243835	30635688	false	assistant_for(Class$2->Professor$0)	true	11879579	62613000	1	4	2	20	-
grade.als	1	1100243835	30635688	false	instructor_of(Class$0->Student$0)	true	22706341	63944728	2	4	3	28	-
grade.als	1	1100243835	30635688	false	instructor_of(Class$1->Student$1)	true	21768116	66584576	2	4	3	28	-
grade.als	1	1100243835	30635688	false	this/Assignment(unused6)	true	18400511	66584576	2	3	1	26	-
grade.als	1	1100243835	30635688	false	assistant_for(Class$1->Professor$0)	true	10218846	8958752	1	4	2	20	-
grade.als	1	1100243835	30635688	false	instructor_of(Class$1->Student$0)	true	18362044	11276264	2	4	3	28	-
grade.als	1	1100243835	30635688	false	assigned_to(unused6->Professor$0)	true	9534141	11276264	1	4	2	20	-
grade.als	1	1100243835	30635688	false	this/Assignment(unused7)	true	17592397	12434912	2	3	1	26	-
grade.als	1	1100243835	30635688	false	associated_with(Assignment$0->Class$0)	true	14052181	13593784	1	4	3	26	-
grade.als	1	1100243835	30635688	false	assigned_to(unused7->Student$1)	true	8802436	14752496	1	4	2	20	-
grade.als	1	1100243835	30635688	false	associated_with(Assignment$0->Class$1)	true	12878777	15913752	1	4	3	26	-
grade.als	1	1100243835	30635688	false	associated_with(unused7->Class$1)	true	7416509	15913752	1	4	2	20	-
grade.als	1	1100243835	30635688	false	associated_with(unused6->Class$1)	true	7472794	17072488	1	4	2	20	-
grade.als	1	1100243835	30635688	false	assigned_to(unused7->Professor$0)	true	7306656	17072488	1	4	2	20	-
grade.als	1	1100243835	30635688	false	assigned_to(unused6->Student$0)	true	8964099	18231136	1	4	2	20	-
grade.als	1	1100243835	30635688	false	instructor_of(Class$2->Student$0)	true	14254758	19389784	2	4	3	28	-
grade.als	1	1100243835	30635688	false	associated_with(unused7->Class$0)	true	7745344	20548744	1	4	2	20	-
grade.als	1	1100243835	30635688	false	assigned_to(unused6->Student$1)	true	7394299	20548744	1	4	2	20	-
grade.als	1	1100243835	30635688	false	this/Student(Professor$0)	true	2497017	20548744	0	0	0	0	-
grade.als	1	1100243835	30635688	false	associated_with(unused6->Class$0)	true	8566110	21707576	1	4	2	20	-
grade.als	1	1100243835	30635688	false	this/Professor(Student$0)	true	2615483	21707576	0	0	0	0	-
grade.als	1	1100243835	30635688	false	associated_with(unused7->Class$2)	true	7366580	21707576	1	4	2	20	-
grade.als	1	1100243835	30635688	false	assigned_to(Assignment$0->Professor$0)	true	9991628	22866424	1	4	2	20	-
grade.als	1	1100243835	30635688	false	this/Professor(Student$1)	true	2538928	22866424	0	0	0	0	-
grade.als	1	1100243835	30635688	false	assistant_for(Class$0->Student$1)	true	2505433	22866424	0	0	0	0	-
grade.als	1	1100243835	30635688	false	assigned_to(unused7->Student$0)	true	7078782	22866424	1	4	2	20	-
grade.als	1	1100243835	30635688	false	associated_with(unused6->Class$2)	true	6978842	24025152	1	4	2	20	-
grade.als	1	1100243835	30635688	false	instructor_of(Class$2->Student$1)	true	16053544	25183992	2	4	3	28	-
grade.als	1	1100243835	30635688	false	instructor_of(Class$0->Student$1)	true	9071241	26342584	2	4	3	28	-
grade.als	2	1551529	27501240	true	this/Student(Student$0)	true	15276149	28659824	2	4	2	26	-
grade.als	2	1551529	27501240	true	assigned_to(Assignment$0->Student$1)	true	2025804	28659824	0	0	0	0	-
grade.als	2	1551529	27501240	true	assigned_to(Assignment$0->Student$0)	true	2660372	28659824	0	0	0	0	-
grade.als	2	1551529	27501240	true	this/Student(Student$1)	true	12566738	29818592	2	4	2	26	-
grade.als	2	1551529	27501240	true	assistant_for(Class$0->Student$1)	true	2154054	29818592	0	0	0	0	-
grade.als	2	1551529	27501240	true	assistant_for(Class$0->Student$0)	true	2419093	29818592	0	0	0	0	-
grade.als	2	1551529	27501240	true	this/Class(Class$0)	true	17874658	30977344	3	4	2	28	-
grade.als	2	1551529	27501240	true	instructor_of(Class$0->Professor$0)	true	10779382	32140176	1	5	3	28	-
grade.als	2	1551529	27501240	true	this/Assignment(Assignment$0)	true	29240388	34457488	3	4	5	85	-
grade.als	2	1551529	27501240	true	this/Professor(Professor$0)	true	7639322	35616264	1	4	2	28	-
grade.als	2	1551529	27501240	true	associated_with(Assignment$0->Class$0)	true	80983234	43737400	2	8	11	85	-
grade.als	2	1551529	27501240	false	assigned_to(unused6->Professor$0)	true	6787387	44897304	1	4	2	20	-
grade.als	2	1551529	27501240	false	this/Professor(Student$1)	true	2437594	44897304	0	0	0	0	-
grade.als	2	1551529	27501240	false	this/Assignment(unused6)	true	19215628	47215336	2	3	1	26	-
grade.als	2	1551529	27501240	false	assigned_to(unused7->Student$0)	true	7245769	47215336	1	4	2	20	-
grade.als	2	1551529	27501240	false	assistant_for(unused3->Student$0)	true	7755195	48373928	1	4	2	20	-
grade.als	2	1551529	27501240	false	assistant_for(unused4->Student$1)	true	6309578	48373928	1	4	2	20	-
grade.als	2	1551529	27501240	false	instructor_of(unused4->Professor$0)	true	9049934	48373928	1	4	2	20	-
grade.als	2	1551529	27501240	false	instructor_of(Class$0->Student$0)	true	17507031	50691304	2	4	3	28	-
grade.als	2	1551529	27501240	false	instructor_of(unused3->Student$1)	true	5296346	50691304	1	4	2	20	-
grade.als	2	1551529	27501240	false	assigned_to(unused7->Professor$0)	true	7856928	51850440	1	4	2	20	-
grade.als	2	1551529	27501240	false	assistant_for(unused4->Student$0)	true	5711915	51850440	1	4	2	20	-
grade.als	2	1551529	27501240	false	assigned_to(unused7->Student$1)	true	9040343	53009096	1	4	2	20	-
grade.als	2	1551529	27501240	false	this/Class(unused4)	true	7865561	53009096	1	3	1	28	-
grade.als	2	1551529	27501240	false	this/Assignment(unused7)	true	13804702	55326376	2	3	1	26	-
grade.als	2	1551529	27501240	false	assistant_for(unused3->Professor$0)	true	8139986	55326376	1	4	2	20	-
grade.als	2	1551529	27501240	false	this/Student(Professor$0)	true	2074625	55326376	0	0	0	0	-
grade.als	2	1551529	27501240	false	associated_with(unused6->unused4)	true	2592152	55326376	0	0	0	0	-
grade.als	2	1551529	27501240	false	assistant_for(unused4->Professor$0)	true	6600229	56484968	1	4	2	20	-
grade.als	2	1551529	27501240	false	instructor_of(unused4->Student$0)	true	5652067	56484968	1	4	2	20	-
grade.als	2	1551529	27501240	false	instructor_of(unused3->Student$0)	true	5303565	57644168	1	4	2	20	-
grade.als	2	1551529	27501240	false	associated_with(unused6->unused3)	true	2595904	57644168	0	0	0	0	-
grade.als	2	1551529	27501240	false	instructor_of(unused3->Professor$0)	true	5750356	57644168	1	4	2	20	-
grade.als	2	1551529	27501240	false	associated_with(unused7->unused4)	true	1840211	57644168	0	0	0	0	-
grade.als	2	1551529	27501240	false	associated_with(unused7->Class$0)	true	6133128	58802824	1	4	2	20	-
grade.als	2	1551529	27501240	false	instructor_of(Class$0->Student$1)	true	14399518	59961480	2	4	3	28	-
grade.als	2	1551529	27501240	false	assigned_to(unused6->Student$1)	true	6487531	61120320	1	4	2	20	-
grade.als	2	1551529	27501240	false	assigned_to(Assignment$0->Professor$0)	true	6759140	61120320	1	4	2	20	-
grade.als	2	1551529	27501240	false	this/Professor(Student$0)	true	1991122	61120320	0	0	0	0	-
grade.als	2	1551529	27501240	false	assigned_to(unused6->Student$0)	true	6030645	62279080	1	4	2	20	-
grade.als	2	1551529	27501240	false	associated_with(unused6->Class$0)	true	6646295	62279080	1	4	2	20	-
grade.als	2	1551529	27501240	false	this/Class(unused3)	true	7465902	63437672	1	3	1	28	-
grade.als	2	1551529	27501240	false	associated_with(Assignment$0->unused3)	true	11621557	64596264	2	4	3	26	-
grade.als	2	1551529	27501240	false	associated_with(unused7->unused3)	true	2078619	65754864	0	0	0	0	-
grade.als	2	1551529	27501240	false	associated_with(Assignment$0->unused4)	true	12858101	66913544	2	4	3	26	-
grade.als	2	1551529	27501240	false	assistant_for(unused3->Student$1)	true	6895988	66913544	1	4	2	20	-
grade.als	2	1551529	27501240	false	instructor_of(unused4->Student$1)	true	4748265	68072168	1	4	2	20	-
grade.als	2	1551529	27501240	false	assistant_for(Class$0->Professor$0)	true	5576845	68072168	1	4	2	20	-
CD2Alloy1.als	1	1231981723	70362720	true	this/Address(Address$1)	true	179097229	56599744	3	7	4	42	-
CD2Alloy1.als	1	1231981723	70362720	true	get(Car$0->drivenBy$0->Driver$0)	true	1257013769	145467136	2	11	17	16	-
CD2Alloy1.als	1	1231981723	70362720	true	this/Car(Car$0)	true	145437134	137450904	4	7	4	42	-
CD2Alloy1.als	1	1231981723	70362720	true	this/enum_ColorKind_white(enum_ColorKind_white$0)	true	42840431	145694368	2	7	3	42	-
CD2Alloy1.als	1	1231981723	70362720	true	get(Driver$0->worksIn$0->Address$1)	true	608356199	221887992	1	11	17	33	-
CD2Alloy1.als	1	1231981723	70362720	true	this/Address(Address$2)	true	78291115	237313280	3	7	4	42	-
CD2Alloy1.als	1	1231981723	70362720	true	get(Car$0->color$0->enum_ColorKind_white$0)	true	122664755	276504240	1	8	23	16	-
CD2Alloy1.als	1	1231981723	70362720	true	this/enum_ColorKind_red(enum_ColorKind_red$0)	true	1916574	39811992	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	true	this/Address(Address$0)	true	65430812	55332072	3	7	4	42	-
CD2Alloy1.als	1	1231981723	70362720	true	this/drivenBy(drivenBy$0)	true	736025518	276670144	3	10	17	42	-
CD2Alloy1.als	1	1231981723	70362720	true	this/worksIn(worksIn$0)	true	3094117245	690880176	9	10	17	42	-
CD2Alloy1.als	1	1231981723	70362720	true	get(Driver$0->drives$0->Car$0)	true	19247881	357990136	1	8	2	16	-
CD2Alloy1.als	1	1231981723	70362720	true	this/of(of$0)	true	989356	358545864	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	true	get(Driver$0->worksIn$0->Address$0)	true	381364937	573840232	1	11	17	33	-
CD2Alloy1.als	1	1231981723	70362720	true	this/Driver(Driver$0)	true	1147760496	691794112	7	11	18	42	-
CD2Alloy1.als	1	1231981723	70362720	true	this/drives(drives$0)	true	17317206	494077768	2	7	2	42	-
CD2Alloy1.als	1	1231981723	70362720	true	get(Driver$0->worksIn$0->Address$2)	true	387357888	661036720	1	11	17	33	-
CD2Alloy1.als	1	1231981723	70362720	true	this/enum_ColorKind_black(enum_ColorKind_black$0)	true	918789	54390992	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	true	this/Val(Val$0)	true	705253	54390992	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	true	this/color(color$0)	true	63490765	103120880	2	7	23	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->color$0->enum_ColorKind_red$0)	true	80509640	127593704	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->of$0->Val$0)	true	37442523	139776064	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->drivenBy$0->unused12)	true	51334886	151958248	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->drivenBy$0->enum_ColorKind_black$0)	true	97009202	151958248	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->drivenBy$0->Address$2)	true	35898089	164140408	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->Car$0)	true	96756859	176386376	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->worksIn$0->unused21)	true	1345356505	632476080	4	10	23	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->worksIn$0->Address$1)	true	81043501	184117208	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	this/Driver(unused18)	true	119643473	242428528	1	7	1	20	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drives$0->unused11)	true	863455	242428528	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->Address$2)	true	80976824	254068288	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->drivenBy$0->unused12)	true	1136301233	605176512	5	10	21	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->drives$0->Address$2)	true	28221107	239175904	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->color$0->unused22)	true	899056	239262184	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->drivenBy$0->unused15)	true	829374	239262184	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drivenBy$0->Address$0)	true	81348237	250507704	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->of$0->Address$1)	true	30599874	261625592	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$1->drives$0->unused11)	true	38717907	272743528	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->worksIn$0->Driver$0)	true	32485502	272743528	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->color$0->unused11)	true	885276	272743528	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->color$0->Val$0)	true	27043375	283861416	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->color$0->Car$0)	true	79816319	295021280	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->drivenBy$0->unused21)	true	33972126	306139184	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drivenBy$0->unused19)	true	857563	306139184	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->worksIn$0->unused8)	true	766341	306139184	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->worksIn$0->unused16)	true	728435	306139184	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->color$0->Address$2)	true	80097448	317257072	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->of$0->Driver$0)	true	80287391	328374960	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->worksIn$0->enum_ColorKind_red$0)	true	27063521	339492920	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->drivenBy$0->Driver$0)	true	80175384	350610808	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->drivenBy$0->unused11)	true	1069282428	578813632	5	10	21	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->worksIn$0->unused21)	true	1396098	339772136	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->color$0->unused22)	true	323028	343419568	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->worksIn$0->unused8)	true	981845	343419568	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->color$0->Address$1)	true	81432572	354041528	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->worksIn$0->Car$0)	true	28262521	364663704	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->worksIn$0->unused12)	true	1171823	364663704	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->drivenBy$0->Address$1)	true	82851386	375285640	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->drives$0->Car$0)	true	26474553	375285640	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->drivenBy$0->Address$1)	true	80286360	385907568	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->worksIn$0->unused22)	true	1067602	385907568	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->worksIn$0->unused12)	true	35083319	407279152	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->worksIn$0->unused16)	true	723765	407279152	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$1->of$0->Val$0)	true	26436622	407279152	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->worksIn$0->Val$0)	true	82683848	417901080	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drives$0->unused19)	true	768377	417901080	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->color$0->unused16)	true	33080216	428523008	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->worksIn$0->unused19)	true	732692	428523008	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->drivenBy$0->unused19)	true	1088748994	553411280	5	10	21	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->drives$0->Val$0)	true	91674578	459937128	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->drives$0->unused16)	true	758308	459971184	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->drivenBy$0->Address$0)	true	26304179	470128208	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->unused11)	true	726492	470128208	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->color$0->unused12)	true	654571	470128208	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->of$0->Car$0)	true	26772003	480285200	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->color$0->unused16)	true	32536540	490446920	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drives$0->unused9)	true	725317	490446920	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->worksIn$0->unused19)	true	32737147	500603888	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->color$0->unused14)	true	731916	500603888	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->drivenBy$0->unused21)	true	32643270	510760840	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->drives$0->unused14)	true	743090	510760840	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->worksIn$0->Car$0)	true	1169444470	529596096	3	10	23	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->of$0->enum_ColorKind_white$0)	true	81366367	126171952	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->of$0->enum_ColorKind_black$0)	true	80278438	144904784	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->unused9)	true	726671	144904784	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->worksIn$0->unused16)	true	32500171	154322848	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->color$0->enum_ColorKind_red$0)	true	79865847	163676888	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->color$0->enum_ColorKind_white$0)	true	26761670	173030928	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->drives$0->unused20)	true	32646324	182384968	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->drivenBy$0->unused21)	true	691354	182384968	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->of$0->enum_ColorKind_white$0)	true	83232152	191739008	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->drives$0->unused18)	true	694053	191739008	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->worksIn$0->Val$0)	true	79884427	201093048	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->color$0->unused12)	true	33898404	219822128	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->worksIn$0->Car$0)	true	26008346	229176416	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->of$0->Address$1)	true	80188810	238530456	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->color$0->unused10)	true	676752	238530456	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->drives$0->unused18)	true	34499378	247948512	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$1->drives$0->Car$0)	true	26135221	257386512	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->worksIn$0->unused15)	true	32668434	266740552	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->of$0->unused11)	true	668060	266740552	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->drives$0->unused20)	true	563886	266740552	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->worksIn$0->unused15)	true	558863	266740552	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->of$0->enum_ColorKind_red$0)	true	26250581	276222648	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->worksIn$0->enum_ColorKind_white$0)	true	30506918	285576752	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->enum_ColorKind_red$0)	true	79776099	294930808	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->color$0->unused11)	true	31990007	304284856	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->of$0->unused20)	true	31953902	322994312	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->drivenBy$0->unused12)	true	650778	322994312	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->drives$0->unused14)	true	31924812	332348352	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->color$0->unused16)	true	650713	332348352	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->drivenBy$0->unused12)	true	534047	332348352	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->unused14)	true	543002	332348352	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drives$0->enum_ColorKind_white$0)	true	80965173	341702392	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->color$0->unused14)	true	34397099	360410744	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->of$0->unused11)	true	677255	360410744	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->of$0->enum_ColorKind_red$0)	true	25950670	360410744	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$2->worksIn$0->enum_ColorKind_black$0)	true	25643801	369770024	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->worksIn$0->unused12)	true	31850533	379124096	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drives$0->enum_ColorKind_black$0)	true	79612832	397836616	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused20->color$0->unused12)	true	639963	397836616	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$1->worksIn$0->unused18)	true	31753236	407190688	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->drivenBy$0->enum_ColorKind_white$0)	true	79687704	416608544	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->of$0->Address$0)	true	25998158	426046544	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->of$0->Val$0)	true	27342571	435401880	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->worksIn$0->Address$1)	true	25540023	435401880	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused19->of$0->unused18)	true	651367	435401880	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->of$0->unused18)	true	573882	435401880	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->worksIn$0->unused19)	true	583403	435401880	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->drives$0->Address$1)	true	26025606	444755920	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Car$0->of$0->unused9)	true	32073189	463464144	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$1->drives$0->Address$1)	true	25620764	463464144	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Driver$0->color$0->unused21)	true	32833847	482172256	2	6	2	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->color$0->enum_ColorKind_black$0)	true	79719581	486400720	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(Address$0->worksIn$0->Address$0)	true	30772883	486400720	1	6	2	16	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->worksIn$0->unused15)	true	641232	24412152	0	0	0	0	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->of$0->enum_ColorKind_black$0)	true	79931434	33427104	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused21->drivenBy$0->Car$0)	true	80336481	51328200	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->color$0->Driver$0)	true	79943898	60276448	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused18->worksIn$0->Address$1)	true	79802019	69224720	1	5	3	42	-
CD2Alloy1.als	1	1231981723	70362720	false	get(unused22->color$0->unused19)	true	674152	69224720	0	0	0	0	-
