spec	modelNum	modelTime	modelMem	sign	testtuple	pass	askTime	askMem	numProvs	maxTreeDepth	maxNumAlphas	maxHighlight	info
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->color$0->unused21)	true	380834	126908600	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->drivenBy$0->unused12)	true	30076166	138844728	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->drives$0->unused20)	true	30245290	151091704	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->worksIn$0->unused11)	true	457528	151091704	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->color$0->unused25)	true	344848	151091704	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->of$0->enum_ColorKind_black$0)	true	79169499	153921064	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->of$0->unused21)	true	458808	115060728	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->drives$0->unused15)	true	350904	115060728	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->drives$0->unused16)	true	340350	115060728	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->of$0->unused22)	true	340489	115060728	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->drives$0->enum_ColorKind_red$0)	true	79105630	126234032	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	this/Driver(unused18)	true	111350737	153396776	1	11	23	38	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->drives$0->unused12)	true	505304	140249904	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->color$0->unused9)	true	350160	140249904	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->color$0->unused13)	true	340672	140249904	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->of$0->unused14)	true	335664	140249904	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->drivenBy$0->unused19)	true	338045	141144944	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->drives$0->unused14)	true	29873948	152884720	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drivenBy$0->unused8)	true	430305	152884720	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->of$0->unused24)	true	324554	152884720	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->color$0->unused19)	true	328958	152884720	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->worksIn$0->unused10)	true	370159	152886904	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	this/Car(unused19)	true	170932008	152980024	2	11	23	38	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->drivenBy$0->unused20)	true	529711	115762032	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->of$0->Val$0)	true	79216585	126430232	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->color$0->unused15)	true	534440	126430232	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->drives$0->enum_ColorKind_black$0)	true	79457025	137057624	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->worksIn$0->enum_ColorKind_black$0)	true	79435677	148631024	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->drivenBy$0->unused15)	true	30322073	151722280	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->drives$0->enum_ColorKind_red$0)	true	82711885	126468824	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->drives$0->enum_ColorKind_red$0)	true	79499224	137671248	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->of$0->unused20)	true	496695	137671248	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->color$0->unused10)	true	397811	137671248	0	0	0	0	-
